entity:ID,name,type,frequency,:LABEL
4010,"Amyloid Neuropathies, Familial",Disease,10,Disease
4011,"Apraxia, Ideomotor",Disease,1,Disease
4012,MUC16,Gene,8,Gene
4013,CBX8,Gene,1,Gene
4014,Heart Injuries,Disease,4,Disease
4015,"Leukoencephalopathy, Progressive Multifocal",Disease,12,Disease
4016,ITGB4,Gene,10,Gene
4017,rs650439,Mutation,8,Mutation
4018,"Hemoglobinuria, Paroxysmal",Disease,10,Disease
4019,EWSR1,Gene,8,Gene
4020,rs3173615,Mutation,3,Mutation
4021,FAS-AS1,RNA,6,RNA
4022,Glycogen Storage Disease Type V,Disease,1,Disease
4023,MARCKS,Gene,2,Gene
4024,FBL,Gene,5,Gene
4025,MYBL2,Gene,5,Gene
4026,NRXN3,Gene,4,Gene
4027,TH,Gene,9,Gene
4028,FANCC,Gene,4,Gene
4029,PLXNB1,Gene,1,Gene
4030,ATOH7,Gene,4,Gene
4031,FAR2,Gene,6,Gene
4032,HK2,Gene,3,Gene
4033,MEIS1,Gene,8,Gene
4034,FLG,Gene,7,Gene
4035,PDE9A,Gene,1,Gene
4036,rs774688955,Mutation,1,Mutation
4037,"Leukodystrophy, Globoid Cell",Disease,15,Disease
4038,Craniopharyngioma,Disease,17,Disease
4039,Pulmonary Blastoma,Disease,1,Disease
4040,Hypophysitis,Disease,2,Disease
4041,Central Nervous System Cysts,Disease,3,Disease
4042,"Adenoma, Oxyphilic",Disease,4,Disease
4043,NKX2-1,Gene,1,Gene
4044,BCAS1,Gene,3,Gene
4045,"Cerebral Amyloid Angiopathy, Familial",Disease,2,Disease
4046,rs12212067,Mutation,3,Mutation
4047,Insulinoma,Disease,21,Disease
4048,MSN,Gene,5,Gene
4049,THPO,Gene,15,Gene
4050,TXN,Gene,8,Gene
4051,Argininosuccinic Aciduria,Disease,4,Disease
4052,OTC,Gene,8,Gene
4053,CPB2,Gene,2,Gene
4054,"von Willebrand Disease, Type 1",Disease,1,Disease
4055,GJB6,Gene,1,Gene
4056,Parasitemia,Disease,12,Disease
4057,rs3796529,Mutation,2,Mutation
4058,Hyperandrogenism,Disease,22,Disease
4059,FANCD2,Gene,12,Gene
4060,Polyomavirus Infections,Disease,2,Disease
4061,NOLC1,Gene,20,Gene
4062,PITX2,Gene,7,Gene
4063,GNE,Gene,8,Gene
4064,Congenital Abnormalities,Disease,37,Disease
4065,MAPK10,Gene,2,Gene
4066,MST1R,Gene,4,Gene
4067,CPE,Gene,1,Gene
4068,"Jaundice, Neonatal",Disease,3,Disease
4069,NCOA5,Gene,4,Gene
4070,UNG,Gene,2,Gene
4071,FAT1,Gene,2,Gene
4072,Granuloma,Disease,18,Disease
4073,Glycogen Storage Disease Type IIb,Disease,1,Disease
4074,HIV-Associated Lipodystrophy Syndrome,Disease,2,Disease
4075,APC2,Gene,1,Gene
4076,Mucopolysaccharidosis II,Disease,15,Disease
4077,KALRN,Gene,1,Gene
4078,PIM1,Gene,8,Gene
4079,TNMD,Gene,9,Gene
4080,CENPU,Gene,3,Gene
4081,Thymus Neoplasms,Disease,6,Disease
4082,Crack Cocaine,Pharmaceutical Preparations,3,Pharmaceutical Preparations
4083,ATP6V1B2,Gene,2,Gene
4084,rs61672878,Mutation,2,Mutation
4085,IFI16,Gene,6,Gene
4086,HTR2B,Gene,2,Gene
4087,rs143624519,Mutation,3,Mutation
4088,DLX2,Gene,7,Gene
4089,LIN28A,Gene,5,Gene
4090,ZFAND2B,Gene,5,Gene
4091,"Spastic Paraplegia, Hereditary",Disease,15,Disease
4092,Laurence-Moon Syndrome,Disease,1,Disease
4093,Leigh Disease,Disease,13,Disease
4094,LRPPRC,Gene,7,Gene
4095,GAB1,Gene,3,Gene
4096,Oliguria,Disease,15,Disease
4097,WRAP53,Gene,7,Gene
4098,ATP4A,Gene,2,Gene
4099,Schistosomiasis,Disease,18,Disease
4100,GADD45G,Gene,2,Gene
4101,VGF,Gene,6,Gene
4102,SNORD87,RNA,3,RNA
4103,rs1187120,Mutation,1,Mutation
4104,AGRN,Gene,8,Gene
4105,rs1799895,Mutation,5,Mutation
4106,VSNL1,Gene,2,Gene
4107,TSLP,Gene,9,Gene
4108,rs2230009,Mutation,2,Mutation
4109,rs138213197,Mutation,4,Mutation
4110,"Amyloidosis, Familial",Disease,9,Disease
4111,FASTKD2,Gene,3,Gene
4112,"Erythroblastosis, Fetal",Disease,1,Disease
4113,ERG,Gene,1,Gene
4114,BRD4,Gene,6,Gene
4115,STUB1,Gene,11,Gene
4116,rs690016544,Mutation,4,Mutation
4117,"Adenoma, Liver Cell",Disease,1,Disease
4118,TDO2,Gene,3,Gene
4119,Ichthyosis,Disease,9,Disease
4120,Inert Gas Narcosis,Disease,6,Disease
4121,ENG,Gene,3,Gene
4122,"Telangiectasia, Hereditary Hemorrhagic",Disease,37,Disease
4123,OXT,Gene,9,Gene
4124,Palivizumab,Protein,7,Protein
4125,Fraser Syndrome,Disease,1,Disease
4126,APOD,Gene,23,Gene
4127,Cellulitis,Disease,17,Disease
4128,SFTPC,Gene,3,Gene
4129,PADI1,Gene,3,Gene
4130,rs10930201,Mutation,2,Mutation
4131,HAND2,Gene,2,Gene
4132,Waldenstrom Macroglobulinemia,Disease,8,Disease
4133,Stargardt Disease,Disease,8,Disease
4134,EPHA2,Gene,6,Gene
4135,JAZF1,Gene,2,Gene
4136,rs864745,Mutation,2,Mutation
4137,rs63750847,Mutation,4,Mutation
4138,CIDEC,Gene,8,Gene
4139,DCXR,Gene,4,Gene
4140,Abducens Nerve Diseases,Disease,3,Disease
4141,Prostaglandins I,Lipid,2,Lipid
4142,Sinoatrial Block,Disease,5,Disease
4143,LMNB1,Gene,17,Gene
4144,"Leukodystrophy, Metachromatic",Disease,19,Disease
4145,rs4746,Mutation,1,Mutation
4146,OTX2,Gene,9,Gene
4147,DYNC1H1,Gene,2,Gene
4148,FLCN,Gene,6,Gene
4149,MYO5A,Gene,2,Gene
4150,Polydipsia,Disease,6,Disease
4151,"Lymphoma, Extranodal NK-T-Cell",Disease,1,Disease
4152,Glomus Tumor,Disease,5,Disease
4153,Leiomyoma,Disease,11,Disease
4154,Leiomyosarcoma,Disease,11,Disease
4155,Neurofibrosarcoma,Disease,9,Disease
4156,"Sarcoma, Synovial",Disease,5,Disease
4157,Malignant Hyperthermia,Disease,12,Disease
4158,NF2,Gene,14,Gene
4159,"Neoplasms, Nerve Tissue",Disease,2,Disease
4160,BRIP1,Gene,10,Gene
4161,BTLA,Gene,7,Gene
4162,ACVRL1,Gene,7,Gene
4163,NF1,Gene,27,Gene
4164,Medulloblastoma,Disease,21,Disease
4165,SNAP25,Gene,2,Gene
4166,Anodontia,Disease,7,Disease
4167,SCN1A,Gene,6,Gene
4168,rs671,Mutation,1,Mutation
4169,Mastocytosis,Disease,13,Disease
4170,SP4,Gene,5,Gene
4171,rs1800796,Mutation,6,Mutation
4172,"Leukemia-Lymphoma, Adult T-Cell",Disease,5,Disease
4173,Plasmablastic Lymphoma,Disease,5,Disease
4174,Bacitracin,Peptide,2,Peptide
4175,Silver-Russell Syndrome,Disease,1,Disease
4176,LRP2,Gene,6,Gene
4177,rs267607649,Mutation,1,Mutation
4178,"Epilepsy, Tonic-Clonic",Disease,15,Disease
4179,"Carcinoma, Acinar Cell",Disease,8,Disease
4180,CYP11A1,Gene,2,Gene
4181,MSLN,Gene,2,Gene
4182,Sodium Oxybate,Lipid,5,Lipid
4183,ING2,Gene,3,Gene
4184,Celiac Disease,Disease,27,Disease
4185,PLA2G3,Gene,7,Gene
4186,RPS6KB1,Gene,9,Gene
4187,BMP6,Gene,3,Gene
4188,Lipoxins,Lipid,6,Lipid
4189,Phlebitis,Disease,7,Disease
4190,Desvenlafaxine Succinate,Lipid,2,Lipid
4191,PPP2R5C,Gene,2,Gene
4192,"Obesity, Maternal",Disease,8,Disease
4193,Overnutrition,Disease,1,Disease
4194,TRAF1,Gene,1,Gene
4195,Relaxin,Peptide,2,Peptide
4196,SDC1,Gene,3,Gene
4197,Nucleosides,Carbohydrate,21,Carbohydrate
4198,"Tuberculosis, Lymph Node",Disease,3,Disease
4199,"Muscular Dystrophies, Limb-Girdle",Disease,10,Disease
4200,Natalizumab,Protein,2,Protein
4201,MECP2,Gene,7,Gene
4202,Pancytopenia,Disease,28,Disease
4203,ANKH,Gene,1,Gene
4204,Dermatofibrosarcoma,Disease,7,Disease
4205,BMP7,Gene,6,Gene
4206,S100A7,Gene,1,Gene
4207,"Hemangioma, Cavernous, Central Nervous System",Disease,6,Disease
4208,SERPINI1,Gene,2,Gene
4209,Gastroparesis,Disease,10,Disease
4210,TRAP1,Gene,1,Gene
4211,IL2RG,Gene,2,Gene
4212,Carcinoma in Situ,Disease,6,Disease
4213,KRT14,Gene,3,Gene
4214,rs2069948,Mutation,6,Mutation
4215,PROCR,Gene,6,Gene
4216,Sucralfate,Carbohydrate,11,Carbohydrate
4217,Bone Cysts,Disease,14,Disease
4218,rs118192162,Mutation,5,Mutation
4219,PRDX2,Gene,7,Gene
4220,Tangier Disease,Disease,6,Disease
4221,C4B,Gene,2,Gene
4222,"Prostatic Neoplasms, Castration-Resistant",Disease,2,Disease
4223,Alstrom Syndrome,Disease,14,Disease
4224,Genetic Predisposition to Disease,Disease,5,Disease
4225,Ectodermal Dysplasia,Disease,3,Disease
4226,BCYRN1,RNA,5,RNA
4227,"Oils, Volatile",Lipid,6,Lipid
4228,Nephrolithiasis,Disease,14,Disease
4229,rs9282858,Mutation,4,Mutation
4230,Alopecia,Disease,7,Disease
4231,Glycogen Storage Disease Type VII,Disease,1,Disease
4232,rs2606345,Mutation,1,Mutation
4233,Adrenocortical Carcinoma,Disease,13,Disease
4234,ADM,Gene,3,Gene
4235,Caliciviridae Infections,Disease,5,Disease
4236,Lipoid Proteinosis of Urbach and Wiethe,Disease,2,Disease
4237,"Leukemia, Prolymphocytic, T-Cell",Disease,1,Disease
4238,"Trimethoprim, Sulfamethoxazole Drug Combination",Pharmaceutical Preparations,15,Pharmaceutical Preparations
4239,Sertoli Cell-Only Syndrome,Disease,5,Disease
4240,rs11739136,Mutation,2,Mutation
4241,CEMIP,Gene,5,Gene
4242,rs2010963,Mutation,3,Mutation
4243,Severe Combined Immunodeficiency,Disease,3,Disease
4244,ADA,Gene,8,Gene
4245,PREP,Gene,4,Gene
4246,"Cilastatin, Imipenem Drug Combination",Lipid;Pharmaceutical Preparations,5,Lipid;Pharmaceutical Preparations
4247,MCM3AP,Gene,4,Gene
4248,GJA4,Gene,10,Gene
4249,Rickets,Disease,1,Disease
4250,rs60864230,Mutation,3,Mutation
4251,Clindamycin,Carbohydrate,8,Carbohydrate
4252,rs1800629,Mutation,5,Mutation
4253,"Abnormalities, Multiple",Disease,9,Disease
4254,"Rhabdomyosarcoma, Embryonal",Disease,1,Disease
4255,rs57920071,Mutation,1,Mutation
4256,PPT1,Gene,2,Gene
4257,Gynecomastia,Disease,10,Disease
4258,Respiratory Tract Neoplasms,Disease,1,Disease
4259,Opium Dependence,Disease,3,Disease
4260,NES,Gene,8,Gene
4261,FANCB,Gene,6,Gene
4262,rs17125721,Mutation,2,Mutation
4263,Zanamivir,Carbohydrate,8,Carbohydrate
4264,GRIA2,Gene,1,Gene
4265,ICOS,Gene,1,Gene
4266,Graves Disease,Disease,9,Disease
4267,Graves Ophthalmopathy,Disease,5,Disease
4268,AURKA,Gene,9,Gene
4269,"Puberty, Delayed",Disease,17,Disease
4270,Organophosphate Poisoning,Disease,4,Disease
4271,"Hyperlipidemia, Familial Combined",Disease,2,Disease
4272,Flatulence,Disease,2,Disease
4273,"Lupus Vasculitis, Central Nervous System",Disease,6,Disease
4274,KLK6,Gene,3,Gene
4275,Noncommunicable Diseases,Disease,4,Disease
4276,PCMT1,Gene,2,Gene
4277,Coronary Vasospasm,Disease,9,Disease
4278,Isoprostanes,Lipid,11,Lipid
4279,PLTP,Gene,3,Gene
4280,MPG,Gene,2,Gene
4281,rs5030868,Mutation,1,Mutation
4282,"Dermatitis, Seborrheic",Disease,1,Disease
4283,Hypoaldosteronism,Disease,7,Disease
4284,DAPK3,Gene,3,Gene
4285,BABAM2,Gene,3,Gene
4286,RNASE3,Gene,4,Gene
4287,SLC18A2,Gene,7,Gene
4288,HSPA8,Gene,5,Gene
4289,"Brain Injury, Chronic",Disease,20,Disease
4290,Heart Rupture,Disease,18,Disease
4291,PWAR4,RNA,3,RNA
4292,ALLC,Gene,5,Gene
4293,Macular Edema,Disease,9,Disease
4294,Adrenoleukodystrophy,Disease,13,Disease
4295,"Xanthomatosis, Cerebrotendinous",Disease,8,Disease
4296,Orthostatic Intolerance,Disease,5,Disease
4297,ODC1,Gene,8,Gene
4298,NKX3-1,Gene,2,Gene
4299,Bowen's Disease,Disease,6,Disease
4300,"Anemia, Megaloblastic",Disease,21,Disease
4301,NDUFB3,Gene,6,Gene
4302,Melioidosis,Disease,5,Disease
4303,Neomycin,Carbohydrate,4,Carbohydrate
4304,SNCG,Gene,4,Gene
4305,Disseminated Intravascular Coagulation,Disease,42,Disease
4306,IL3,Gene,2,Gene
4307,PEBP1,Gene,5,Gene
4308,MT-TG,RNA,6,RNA
4309,AKR1B1,Gene,5,Gene
4310,"Histiocytoma, Malignant Fibrous",Disease,8,Disease
4311,"Kidney Tubular Necrosis, Acute",Disease,22,Disease
4312,Thromboangiitis Obliterans,Disease,6,Disease
4313,MR1,Gene,1,Gene
4314,LTF,Gene,5,Gene
4315,CD1A,Gene,3,Gene
4316,Hypokalemia,Disease,62,Disease
4317,Priapism,Disease,6,Disease
4318,Fetal Diseases,Disease,7,Disease
4319,"Purpura, Thrombocytopenic",Disease,3,Disease
4320,LINC02605,RNA,5,RNA
4321,Asphyxia,Disease,10,Disease
4322,Dietary Fiber,Carbohydrate,8,Carbohydrate
4323,Dihydroxycholecalciferols,Lipid,2,Lipid
4324,Aminophylline,Pharmaceutical Preparations,3,Pharmaceutical Preparations
4325,"Pregnancy, Prolonged",Disease,12,Disease
4326,Nephrosclerosis,Disease,20,Disease
4327,Pentoses,Carbohydrate,3,Carbohydrate
4328,Lambert-Eaton Myasthenic Syndrome,Disease,5,Disease
4329,Phalloidine,Peptide;Toxin,1,Peptide;Toxin
4330,SERPINA7,Gene,2,Gene
4331,Olivopontocerebellar Atrophies,Disease,2,Disease
4332,Nephrosis,Disease,7,Disease
4333,Puromycin Aminonucleoside,Carbohydrate,1,Carbohydrate
4334,Essential Hypertension,Disease,1,Disease
4335,Gonadal Disorders,Disease,5,Disease
4336,Xylose,Carbohydrate,2,Carbohydrate
4337,Streptomycin,Carbohydrate,2,Carbohydrate
4338,TMED2,Gene,1,Gene
4339,Lichen Planus,Disease,4,Disease
4340,Kidney Papillary Necrosis,Disease,5,Disease
4341,Myocardial Stunning,Disease,3,Disease
4342,PGM1,Gene,4,Gene
4343,"Adenoma, Villous",Disease,3,Disease
4344,rs2772300,Mutation,1,Mutation
4345,WLS,Gene,1,Gene
4346,RFWD3,Gene,6,Gene
4347,POT1,Gene,14,Gene
4348,FOXC2,Gene,2,Gene
4349,AMER3,Gene,2,Gene
4350,DEFB4A,Gene,4,Gene
4351,MSH2,Gene,2,Gene
4352,MSH3,Gene,2,Gene
4353,PMS1,Gene,2,Gene
4354,RAD9A,Gene,3,Gene
4355,DLAT,Gene,2,Gene
4356,FIS1,Gene,4,Gene
4357,NDUFAB1,Gene,2,Gene
4358,NOTCH1,Gene,15,Gene
4359,PTGDS,Gene,2,Gene
4360,HMGA2,Gene,2,Gene
4361,EFNA1,Gene,1,Gene
4362,CBX1,Gene,11,Gene
4363,PCGF1,Gene,1,Gene
4364,PCGF2,Gene,1,Gene
4365,PCGF3,Gene,1,Gene
4366,PCGF5,Gene,1,Gene
4367,PCGF6,Gene,1,Gene
4368,PHC1,Gene,1,Gene
4369,PHC3,Gene,1,Gene
4370,RING1,Gene,1,Gene
4371,RNF2,Gene,1,Gene
4372,EBP,Gene,2,Gene
4373,NR1H4,Gene,6,Gene
4374,ZNF521,Gene,1,Gene
4375,DEDD,Gene,1,Gene
4376,LEO1,Gene,2,Gene
4377,PTTG1,Gene,1,Gene
4378,ESPL1,Gene,1,Gene
4379,NCL,Gene,11,Gene
4380,CA4,Gene,1,Gene
4381,CA1,Gene,2,Gene
4382,ACBD3,Gene,2,Gene
4383,PHOX2A,Gene,1,Gene
4384,PHOX2B,Gene,1,Gene
4385,SCO2,Gene,4,Gene
4386,TP73,Gene,3,Gene
4387,MCM5,Gene,1,Gene
4388,GPX4,Gene,7,Gene
4389,CCDC88A,Gene,3,Gene
4390,MYBBP1A,Gene,3,Gene
4391,FDPS,Gene,3,Gene
4392,PLA2R1,Gene,3,Gene
4393,SPRY2,Gene,5,Gene
4394,PIEZO2,Gene,1,Gene
4395,CYP1A2,Gene,3,Gene
4396,CLUL1,Gene,1,Gene
4397,NXF1,Gene,5,Gene
4398,PHB2,Gene,2,Gene
4399,PLIN5,Gene,3,Gene
4400,USP14,Gene,1,Gene
4401,EXO1,Gene,7,Gene
4402,DNM1L,Gene,2,Gene
4403,RNF138,Gene,2,Gene
4404,RBBP8,Gene,8,Gene
4405,IMMP2L,Gene,2,Gene
4406,GPD2,Gene,1,Gene
4407,AIFM1,Gene,1,Gene
4408,ELANE,Gene,2,Gene
4409,CTSG,Gene,1,Gene
4410,RRAD,Gene,4,Gene
4411,TRDMT1,Gene,4,Gene
4412,PKD2L1,Gene,2,Gene
4413,SORCS2,Gene,7,Gene
4414,TNS3,Gene,2,Gene
4415,GHSR,Gene,2,Gene
4416,ASXL2,Gene,2,Gene
4417,PRDX6,Gene,4,Gene
4418,RELB,Gene,5,Gene
4419,RAD51,Gene,10,Gene
4420,NHEJ1,Gene,3,Gene
4421,KIF11,Gene,1,Gene
4422,SMAD1,Gene,1,Gene
4423,PLEKHO1,Gene,4,Gene
4424,ATXN2L,Gene,3,Gene
4425,HAS2,Gene,5,Gene
4426,RBM14,Gene,2,Gene
4427,PHF1,Gene,1,Gene
4428,CDK4,Gene,12,Gene
4429,RAPGEF1,Gene,2,Gene
4430,ESRRA,Gene,1,Gene
4431,CNR2,Gene,11,Gene
4432,ADRB1,Gene,12,Gene
4433,DUSP4,Gene,1,Gene
4434,GPR55,Gene,2,Gene
4435,TFEB,Gene,6,Gene
4436,TRADD,Gene,1,Gene
4437,RIPK1,Gene,3,Gene
4438,C5AR1,Gene,3,Gene
4439,C3AR1,Gene,2,Gene
4440,CTSL,Gene,5,Gene
4441,DGCR8,Gene,2,Gene
4442,CDKN3,Gene,3,Gene
4443,IL37,Gene,3,Gene
4444,KLRB1,Gene,4,Gene
4445,PPID,Gene,1,Gene
4446,PDPK1,Gene,1,Gene
4447,TNFRSF17,Gene,1,Gene
4448,TNFRSF13B,Gene,1,Gene
4449,HYAL1,Gene,2,Gene
4450,HYAL2,Gene,1,Gene
4451,HYAL3,Gene,1,Gene
4452,PPP2R5A,Gene,1,Gene
4453,DCN,Gene,2,Gene
4454,PEG3,Gene,1,Gene
4455,CYSLTR1,Gene,1,Gene
4456,ACACA,Gene,1,Gene
4457,ITGB3,Gene,2,Gene
4458,CBX7,Gene,21,Gene
4459,TCIRG1,Gene,2,Gene
4460,MRPL10,Gene,1,Gene
4461,POLRMT,Gene,1,Gene
4462,FUT1,Gene,2,Gene
4463,APOC3,Gene,2,Gene
4464,MOK,Gene,1,Gene
4465,MAFA,Gene,3,Gene
4466,THRB,Gene,3,Gene
4467,SENP3,Gene,1,Gene
4468,SPEN,Gene,1,Gene
4469,MSX2,Gene,1,Gene
4470,NOL12,Gene,2,Gene
4471,CDH11,Gene,2,Gene
4472,CREB1,Gene,6,Gene
4473,RTEL1,Gene,5,Gene
4474,PLOD1,Gene,1,Gene
4475,IL33,Gene,3,Gene
4476,ID3,Gene,4,Gene
4477,CDH13,Gene,1,Gene
4478,DNMT3B,Gene,9,Gene
4479,DNMT3L,Gene,3,Gene
4480,TLR9,Gene,8,Gene
4481,SLC25A14,Gene,1,Gene
4482,FOXG1,Gene,4,Gene
4483,RHO,Gene,1,Gene
4484,ADAM10,Gene,17,Gene
4485,RAC1,Gene,7,Gene
4486,CXCL13,Gene,2,Gene
4487,NUMB,Gene,1,Gene
4488,FGF20,Gene,3,Gene
4489,NCR1,Gene,1,Gene
4490,NCR3,Gene,1,Gene
4491,RSL1D1,Gene,2,Gene
4492,GTPBP4,Gene,1,Gene
4493,FUNDC1,Gene,1,Gene
4494,GLI1,Gene,6,Gene
4495,KIF7,Gene,1,Gene
4496,STK36,Gene,1,Gene
4497,SUFU,Gene,1,Gene
4498,DZIP1,Gene,1,Gene
4499,RPL26,Gene,1,Gene
4500,SRSF7,Gene,1,Gene
4501,AXIN2,Gene,3,Gene
4502,TCF4,Gene,5,Gene
4503,POU1F1,Gene,2,Gene
4504,KCNIP3,Gene,1,Gene
4505,MAD2L2,Gene,11,Gene
4506,RNF8,Gene,1,Gene
4507,RIF1,Gene,5,Gene
4508,PAXIP1,Gene,1,Gene
4509,REV1,Gene,1,Gene
4510,REV3L,Gene,4,Gene
4511,FA2H,Gene,1,Gene
4512,PLD2,Gene,2,Gene
4513,SNCB,Gene,2,Gene
4514,CPT1B,Gene,2,Gene
4515,PGAM5,Gene,5,Gene
4516,VLDLR,Gene,1,Gene
4517,STK39,Gene,2,Gene
4518,SEPHS1,Gene,1,Gene
4519,MIS12,Gene,3,Gene
4520,UGT1A,Gene,2,Gene
4521,UGT2B15,Gene,2,Gene
4522,NAF1,Gene,1,Gene
4523,CASP14,Gene,1,Gene
4524,SOSTDC1,Gene,2,Gene
4525,FGF4,Gene,3,Gene
4526,TEN1,Gene,1,Gene
4527,MTNR1A,Gene,2,Gene
4528,SYT4,Gene,5,Gene
4529,VAV3,Gene,6,Gene
4530,SETD7,Gene,2,Gene
4531,ATP6V0A2,Gene,2,Gene
4532,TMEM158,Gene,1,Gene
4533,TGFB1,Gene,5,Gene
4534,AAK1,Gene,1,Gene
4535,C1QBP,Gene,1,Gene
4536,SRY,Gene,1,Gene
4537,SOX3,Gene,1,Gene
4538,TYMS,Gene,1,Gene
4539,UBE2N,Gene,1,Gene
4540,CELF1,Gene,1,Gene
4541,ABCE1,Gene,1,Gene
4542,ITGAL,Gene,2,Gene
4543,RBPJ,Gene,1,Gene
4544,CYP1B1,Gene,1,Gene
4545,PTCH1,Gene,2,Gene
4546,MID1,Gene,1,Gene
4547,DUSP6,Gene,3,Gene
4548,GTF2H4,Gene,1,Gene
4549,GTF2H2,Gene,1,Gene
4550,CCNH,Gene,2,Gene
4551,MNAT1,Gene,1,Gene
4552,MCM10,Gene,5,Gene
4553,LEF1,Gene,3,Gene
4554,TCF7,Gene,1,Gene
4555,PTPN7,Gene,1,Gene
4556,CSNK1G2,Gene,1,Gene
4557,ALPI,Gene,3,Gene
4558,BIRC2,Gene,2,Gene
4559,RBBP4,Gene,1,Gene
4560,DDB1,Gene,2,Gene
4561,DDB2,Gene,3,Gene
4562,PSIP1,Gene,1,Gene
4563,TCOF1,Gene,1,Gene
4564,STC1,Gene,3,Gene
4565,CAPNS1,Gene,1,Gene
4566,KRT19,Gene,1,Gene
4567,GRHL1,Gene,1,Gene
4568,SGK1,Gene,3,Gene
4569,MARVELD2,Gene,2,Gene
4570,XIAP,Gene,6,Gene
4571,TXNRD1,Gene,2,Gene
4572,SSB,Gene,1,Gene
4573,ARNT,Gene,1,Gene
4574,TMEM131,Gene,1,Gene
4575,TRAPPC8,Gene,1,Gene
4576,APPL1,Gene,1,Gene
4577,ACD,Gene,4,Gene
4578,UBE2O,Gene,5,Gene
4579,SLC25A27,Gene,2,Gene
4580,OGA,Gene,1,Gene
4581,NIBAN2,Gene,1,Gene
4582,MSH4,Gene,2,Gene
4583,KCNA6,Gene,2,Gene
4584,ABAT,Gene,2,Gene
4585,PLD3,Gene,2,Gene
4586,KLF15,Gene,2,Gene
4587,BMPR2,Gene,2,Gene
4588,KDM5B,Gene,1,Gene
4589,PIK3C3,Gene,1,Gene
4590,TMEM107,Gene,1,Gene
4591,ELAVL1,Gene,6,Gene
4592,CARM1,Gene,1,Gene
4593,SNAP91,Gene,1,Gene
4594,KLF6,Gene,2,Gene
4595,KCTD12,Gene,3,Gene
4596,DUSP2,Gene,1,Gene
4597,RBM34,Gene,1,Gene
4598,KMT5C,Gene,1,Gene
4599,FANCA,Gene,2,Gene
4600,FCGR2A,Gene,1,Gene
4601,AGTRAP,Gene,2,Gene
4602,KCND3,Gene,2,Gene
4603,FADS2,Gene,2,Gene
4604,IL17D,Gene,2,Gene
4605,MICU2,Gene,2,Gene
4606,LRCH1,Gene,2,Gene
4607,POLD2,Gene,3,Gene
4608,OMA1,Gene,2,Gene
4609,DELE1,Gene,2,Gene
4610,SEM1,Gene,3,Gene
4611,PCID2,Gene,4,Gene
4612,UQCRC1,Gene,8,Gene
4613,NRDC,Gene,2,Gene
4614,DMP1,Gene,1,Gene
4615,PPARA,Gene,6,Gene
4616,FCGR2B,Gene,1,Gene
4617,WNT2,Gene,1,Gene
4618,CYCS,Gene,1,Gene
4619,GAPDH,Gene,6,Gene
4620,FOXP2,Gene,1,Gene
4621,CD2,Gene,4,Gene
4622,CASP9,Gene,6,Gene
4623,CASP8,Gene,5,Gene
4624,HSPA14,Gene,2,Gene
4625,KAT2A,Gene,1,Gene
4626,CSNK1A1,Gene,1,Gene
4627,EXD3,Gene,1,Gene
4628,ATXN3,Gene,8,Gene
4629,ATN1,Gene,1,Gene
4630,MYLK,Gene,1,Gene
4631,ROCK1,Gene,3,Gene
4632,PRKCI,Gene,1,Gene
4633,THY1,Gene,3,Gene
4634,WRNIP1,Gene,5,Gene
4635,RAD18,Gene,2,Gene
4636,GZMA,Gene,2,Gene
4637,VRK1,Gene,1,Gene
4638,ACTB,Gene,1,Gene
4639,SENP1,Gene,3,Gene
4640,DCT,Gene,1,Gene
4641,S100A6,Gene,1,Gene
4642,CALR,Gene,13,Gene
4643,HJURP,Gene,2,Gene
4644,ACVR2B,Gene,3,Gene
4645,CHRDL1,Gene,1,Gene
4646,GRB14,Gene,1,Gene
4647,HTRA2,Gene,5,Gene
4648,HTRA4,Gene,6,Gene
4649,PDZK1,Gene,1,Gene
4650,COL11A2,Gene,4,Gene
4651,MDH1,Gene,3,Gene
4652,WNT6,Gene,1,Gene
4653,TGFBR2,Gene,9,Gene
4654,MMP26,Gene,2,Gene
4655,STIL,Gene,2,Gene
4656,CALM1,Gene,1,Gene
4657,NEIL1,Gene,4,Gene
4658,NSMCE2,Gene,2,Gene
4659,MFN1,Gene,1,Gene
4660,NMNAT1,Gene,2,Gene
4661,CNR1,Gene,2,Gene
4662,ANG,Gene,6,Gene
4663,XBP1,Gene,4,Gene
4664,MSR1,Gene,3,Gene
4665,RAD52,Gene,4,Gene
4666,CDKN2C,Gene,1,Gene
4667,TUFM,Gene,2,Gene
4668,LDHA,Gene,5,Gene
4669,CYFIP2,Gene,1,Gene
4670,GABRA3,Gene,1,Gene
4671,PABPC1,Gene,1,Gene
4672,GSDMC,Gene,2,Gene
4673,DSC1,Gene,1,Gene
4674,HELLS,Gene,5,Gene
4675,MMP10,Gene,1,Gene
4676,STAT6,Gene,1,Gene
4677,GATA3,Gene,3,Gene
4678,MSRB3,Gene,1,Gene
4679,LIF,Gene,10,Gene
4680,CDC6,Gene,2,Gene
4681,POU3F2,Gene,1,Gene
4682,POU3F3,Gene,1,Gene
4683,POU2F2,Gene,1,Gene
4684,CDC14A,Gene,1,Gene
4685,CDC14B,Gene,1,Gene
4686,EPS15,Gene,2,Gene
4687,DYSF,Gene,1,Gene
4688,DYRK3,Gene,1,Gene
4689,TYROBP,Gene,1,Gene
4690,SUMO1,Gene,6,Gene
4691,SP1,Gene,2,Gene
4692,CCR6,Gene,1,Gene
